keyword,city,source_file,ranking,title,link,snippet,business_name,rating,review_count,official_website,top_3_reviews,profile_updates,attributes,product_listings,domain,domain_authority,page_authority,spam_score,backlinks_count,referring_domains,pages_to_domain,top_backlinks,trust_flow
non profit legal services,San Rafael,OtherSpecializedAreas-HighVolume-- San Rafael.xlsx,1,Legal Aid of Marin | Justice for All,https://www.legalaidmarin.org/,"Legal Aid of Marin creates an equitable Marin by empowering the community through legal representation, advocacy and education to provide justice for all.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,legalaidmarin.org,30,35,1,1563,278,39805,,
non profit legal services,San Rafael,OtherSpecializedAreas-HighVolume-- San Rafael.xlsx,2,Bay Area Legal Aid (San Rafael Office) - Nonprofit Resource Center,https://www.immigrationadvocates.org/nonprofit/legaldirectory/organization.631274-Bay_Area_Legal_Aid_San_Rafael_Office,"Website: http://www.BayLegal.org. Phone: (415) 354-6360; Toll-free: (800) 551-5554. Contact methods: Phone calls, If you are a survivor of domestic violence ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,immigrationadvocates.org,55,47,-1,45373,3299,52299,,
non profit legal services,San Rafael,OtherSpecializedAreas-HighVolume-- San Rafael.xlsx,3,Community Resource Guide | Marin Health and Human Services,https://www.marinhhs.org/resources/Legal/Legal-Services,"Bay Area Legal Aid ... For legal advice on legal matters involving Housing, Public Benefits and Health Access, call our Legal Advice Line to apply for assistance.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,marinhhs.org,52,47,12,182962,3578,182968,,
best dwi lawyer near me,San Rafael,DUI-LongTail-- San Rafael.xlsx,1,"San Rafael Drunk Driving Lawyers | Robert Tayac, Attorney At Law",https://www.sanfranciscoduidefense.com/areas-we-serve/san-rafael/,"Contact the Law Office of Robert Tayac  When you hire the Law Office of Robert Tayac, you will know that you are retaining the services of a knowledgeable, experienced and trustworthy DUI defense team. Call San Rafael DUI attorney, Robert Tayac, at (415) 552-6000!",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,sanfranciscoduidefense.com,16,26,3,740,116,21908,,
affordable dui lawyers near me,San Rafael,DUI-LongTail-- San Rafael.xlsx,2,"San Rafael Drunk Driving Lawyers | Robert Tayac, Attorney At Law",https://www.sanfranciscoduidefense.com/areas-we-serve/san-rafael/,"A San Rafael DUI Attorney can advise you of your legal options, review your case and arrest, question law enforcement, and safeguard your individual rights.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,sanfranciscoduidefense.com,16,26,3,740,116,21908,,
best dwi lawyer in san rafael,San Rafael,DUI-LongTail-- San Rafael.xlsx,3,San Rafael DUI Lawyer | FREE Consultation,https://www.burglin.com/san-rafael-dui-lawyer,"For those charged with drunk driving in San Rafael, the DUI process is confusing. Our bay area defense lawyer can help. Board certified attorney who wrote ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,burglin.com,19,30,1,5798,276,1358379,,
non profit lawyer,San Rafael,OtherSpecializedAreas-HighVolume-- San Rafael.xlsx,2,Adler & Colvin: Home Page,https://www.adlercolvin.com/,"Adler & Colvin is a group of seasoned attorneys based in San Francisco, deeply committed to serving the legal needs of the nonprofit sector.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,adlercolvin.com,41,36,1,4979,736,31977,,
non profit lawyer,San Rafael,OtherSpecializedAreas-HighVolume-- San Rafael.xlsx,3,Family & Children's Law Center,https://www.faclcmarin.org/,"As a non-profit, FACLC is able to assist you just as private attorney would, but for a fraction of the cost. We are well-established in Marin County.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,faclcmarin.org,21,25,-1,166,72,167,,
dui defense law firm near me,San Rafael,DUI-LongTail-- San Rafael.xlsx,1,"San Rafael Drunk Driving Lawyers | Robert Tayac, Attorney At Law",https://www.sanfranciscoduidefense.com/areas-we-serve/san-rafael/,"Contact the Law Office of Robert Tayac  When you hire the Law Office of Robert Tayac, you will know that you are retaining the services of a knowledgeable, experienced and trustworthy DUI defense team. Call San Rafael DUI attorney, Robert Tayac, at (415) 552-6000!",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,sanfranciscoduidefense.com,16,26,3,740,116,21908,,
dui defense law firm near me,San Rafael,DUI-LongTail-- San Rafael.xlsx,2,San Rafael Multiple DUI Lawyer | Call 415-729-7300 - Paul Burglin,https://www.burglin.com/san-rafael-multiple-dui-lawyer,"Have you been charged with a second or repeat drunk driving offense in San Rafael? Our board certified, experienced California DUI defense lawyer can help.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,burglin.com,19,30,1,5798,276,1358379,,
dui defense attorney san rafael,San Rafael,DUI-LongTail-- San Rafael.xlsx,1,San Rafael Multiple DUI Lawyer | Call 415-729-7300 - Paul Burglin,https://www.burglin.com/san-rafael-multiple-dui-lawyer,"Have you been charged with a second or repeat drunk driving offense in San Rafael? Our board certified, experienced California DUI defense lawyer can help.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,burglin.com,19,30,1,5798,276,1358379,,
dui defense attorney san rafael,San Rafael,DUI-LongTail-- San Rafael.xlsx,2,"San Rafael Drunk Driving Lawyers | Robert Tayac, Attorney At Law",https://www.sanfranciscoduidefense.com/areas-we-serve/san-rafael/,"Call San Rafael DUI attorney, Robert Tayac, at (415) 552-6000! Directions to our Law Office. 505 Montgomery Street, 11th Floor San Francisco, CA 94111. Areas We ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,sanfranciscoduidefense.com,16,26,3,740,116,21908,,
dui defense attorney san rafael,San Rafael,DUI-LongTail-- San Rafael.xlsx,3,San Rafael DUI Lawyer | FREE Consultation,https://www.burglin.com/san-rafael-dui-lawyer,"For those charged with drunk driving in San Rafael, the DUI process is confusing. Our bay area defense lawyer can help. Board certified attorney who wrote ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,burglin.com,19,30,1,5798,276,1358379,,
find a dui lawyer in san rafael,San Rafael,DUI-LongTail-- San Rafael.xlsx,1,San Rafael DUI Lawyer | FREE Consultation,https://www.burglin.com/san-rafael-dui-lawyer,San Rafael Drunk Driving Lawyer. Schedule Your Free Consultation. Legal Assistance for DUI Charges in San Rafael.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,burglin.com,19,30,1,5798,276,1358379,,
find a dui lawyer in san rafael,San Rafael,DUI-LongTail-- San Rafael.xlsx,2,"San Rafael Drunk Driving Lawyers | Robert Tayac, Attorney At Law",https://www.sanfranciscoduidefense.com/areas-we-serve/san-rafael/,"Call San Rafael DUI attorney, Robert Tayac, at (415) 552-6000! Directions to our Law Office. 505 Montgomery Street, 11th Floor San Francisco, CA 94111. Areas We ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,sanfranciscoduidefense.com,16,26,3,740,116,21908,,
good dui lawyers near me,San Rafael,DUI-LongTail-- San Rafael.xlsx,1,"San Rafael Drunk Driving Lawyers | Robert Tayac, Attorney At Law",https://www.sanfranciscoduidefense.com/areas-we-serve/san-rafael/,"Contact the Law Office of Robert Tayac  When you hire the Law Office of Robert Tayac, you will know that you are retaining the services of a knowledgeable, experienced and trustworthy DUI defense team. Call San Rafael DUI attorney, Robert Tayac, at (415) 552-6000!",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,sanfranciscoduidefense.com,16,26,3,740,116,21908,,
good dui lawyers near me,San Rafael,DUI-LongTail-- San Rafael.xlsx,3,San Rafael Multiple DUI Lawyer | Call 415-729-7300 - Paul Burglin,https://www.burglin.com/san-rafael-multiple-dui-lawyer,"Have you been charged with a second or repeat drunk driving offense in San Rafael? Our board certified, experienced California DUI defense lawyer can help.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,burglin.com,19,30,1,5798,276,1358379,,
experienced dwi attorney in san rafael,San Rafael,DUI-LongTail-- San Rafael.xlsx,1,"San Rafael Drunk Driving Lawyers | Robert Tayac, Attorney At Law",https://www.sanfranciscoduidefense.com/areas-we-serve/san-rafael/,"Contact the Law Office of Robert Tayac  When you hire the Law Office of Robert Tayac, you will know that you are retaining the services of a knowledgeable, experienced and trustworthy DUI defense team. Call San Rafael DUI attorney, Robert Tayac, at (415) 552-6000!",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,sanfranciscoduidefense.com,16,26,3,740,116,21908,,
experienced dwi attorney in san rafael,San Rafael,DUI-LongTail-- San Rafael.xlsx,3,San Rafael Multiple DUI Lawyer | Call 415-729-7300 - Paul Burglin,https://www.burglin.com/san-rafael-multiple-dui-lawyer,"Have you been charged with a second or repeat drunk driving offense in San Rafael? Our board certified, experienced California DUI defense lawyer can help.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,burglin.com,19,30,1,5798,276,1358379,,
first offense dui lawyer cost,San Rafael,DUI-LongTail-- San Rafael.xlsx,1,(415)259-4947 - San Rafael DUI Lawyer Fee Schedule,https://www.californiaduilawyers.co/marin-county-drunk-driving-lawyer/pricing_page.html,Missing: first offense,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,californiaduilawyers.co,21,26,7,169,72,41129,,
first offense dui lawyer cost,San Rafael,DUI-LongTail-- San Rafael.xlsx,2,How much does a DUI lawyer cost? DUI Attorney Fees in San Rafael,https://sfcdui.com/san-rafael-dui-laws/how-much-does-a-dui-lawyer-cost-dui-attorney-fees-san-rafael-california/,The cost of a DUI lawyer in San Rafael depends on many variables. It is almost impossible to generalize since the variable factors can be quite distinct.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,sfcdui.com,7,19,-1,181,20,181,,
first offense dui lawyer cost,San Rafael,DUI-LongTail-- San Rafael.xlsx,3,San Rafael DUI Lawyer | FREE Consultation,https://www.burglin.com/san-rafael-dui-lawyer,San Rafael Drunk Driving Lawyer. Schedule Your Free Consultation. Legal Assistance for DUI Charges in San Rafael.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,burglin.com,19,30,1,5798,276,1358379,,
attorney for wrongful termination near me,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,1,San Rafael Wrongful Termination Attorney | McCormack Law Firm,https://bmcclaw.com/your-rights/employment-lawyer/san-rafael-employment-lawyer/san-rafael-wrongful-termination/,"Bryan McCormack, a dedicated San Rafael employment attorney, vigorously tackles wrongful termination cases against a wide range of employers.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,bmcclaw.com,18,31,1,1021,214,13743,,
attorney for wrongful termination near me,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,2,San Rafael Wrongful Termination Lawyer | Jeannette A. Vaccaro,https://jvlaw.com/citystate/san-rafael-wrongful-termination-lawyer/,Practice Areas · Wrongful Termination · Unlawful Discrimination · Breach of. Employment Contract · Gender Discrimination · Disability Discrimination · Medical Leave ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,jvlaw.com,17,33,1,2488,198,2613,,
top rated dui attorney near me,San Rafael,DUI-LongTail-- San Rafael.xlsx,1,"San Rafael Drunk Driving Lawyers | Robert Tayac, Attorney At Law",https://www.sanfranciscoduidefense.com/areas-we-serve/san-rafael/,"Contact the Law Office of Robert Tayac  When you hire the Law Office of Robert Tayac, you will know that you are retaining the services of a knowledgeable, experienced and trustworthy DUI defense team. Call San Rafael DUI attorney, Robert Tayac, at (415) 552-6000!",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,sanfranciscoduidefense.com,16,26,3,740,116,21908,,
best employment lawyers in san rafael,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,3,San Rafael Employment Lawyers | Jeannette A. Vaccaro,https://jvlaw.com/citystate/san-rafael-employment-lawyers/,"San Rafael employment lawyers, like Jeannette A. Vaccaro, are seasoned professionals who can help you understand your rights and legal options.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,jvlaw.com,17,33,1,2488,198,2613,,
employment discrimination attorney near me,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,1,San Rafael Employment Lawyers | Jeannette A. Vaccaro,https://jvlaw.com/citystate/san-rafael-employment-lawyers/,"Navigate workplace discrimination with the expert guidance of Jeannette A. Vaccaro, a leading San Rafael employment lawyer. Discover your rights, understand ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,jvlaw.com,17,33,1,2488,198,2613,,
employment discrimination attorney near me,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,2,San Rafael Discrimination Lawyers | McCormack Law Firm,https://bmcclaw.com/your-rights/employment-lawyer/san-rafael-employment-lawyer/san-rafael-discrimination/,Discrimination at work should never be tolerated in San Rafael or anywhere. Call the discrimination attorneys at McCormack Law Firm.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,bmcclaw.com,18,31,1,1021,214,13743,,
employment discrimination attorney near me,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,3,Employment Attorney San Rafael | Jeannette A. Vaccaro,https://jvlaw.com/citystate/employment-attorney-san-rafael/,Attorney Vaccaro helped me with my maternity discrimination case when I was wrongfully terminated from my job. I was offered a very generous severance and ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,jvlaw.com,17,33,1,2488,198,2613,,
employment lawyers that work on contingency near me,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,2,San Rafael Employment Lawyers | Jeannette A. Vaccaro,https://jvlaw.com/citystate/san-rafael-employment-lawyers/,"San Rafael employment lawyers, like Jeannette A. Vaccaro, are seasoned professionals who can help you understand your rights and legal options.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,jvlaw.com,17,33,1,2488,198,2613,,
employment lawyers that work on contingency near me,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,3,"Marin Employment Attorney | Pat Goldman, APC - 2023 ... - San Rafael",https://pgoldmanlaw.com/,Pat offers her services on both a contingency (her clients pay only if there is a favorable result) as well as an hourly basis. If you would ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,pgoldmanlaw.com,17,19,1,1250,55,1311,,
federal workers comp lawyers near me,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,2,Best Workers' Compensation Lawyer San Rafael CA - Jacob Fights,https://jacobfights.com/workers-compensation-lawyer-san-rafael-ca/,"Work injury in , California? Protect your rights with the best workers' compensation attorney and get the benefits you deserve.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,jacobfights.com,21,35,1,9003,318,22503,,
labor and employment attorney san rafael,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,1,Employment Attorney San Rafael | Jeannette A. Vaccaro,https://jvlaw.com/citystate/employment-attorney-san-rafael/,"Jeannette A. Vaccaro is a Passionate and zealous advocate, representing employees in all facets of employment law. Schedule An Appointment.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,jvlaw.com,17,33,1,2488,198,2613,,
labor and employment attorney san rafael,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,2,Marin County Employment Lawyer | McCormack Law Firm,https://bmcclaw.com/your-rights/employment-lawyer/marin-county-employment-lawyer/,"Attorney Bryan McCormack lives in Marin County and is dedicated to serving the Marin community. The firm has offices in San Rafael, as well as San Francisco.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,bmcclaw.com,18,31,1,1021,214,13743,,
unlawful termination lawyer near me,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,1,San Rafael Wrongful Termination Attorney | McCormack Law Firm,https://bmcclaw.com/your-rights/employment-lawyer/san-rafael-employment-lawyer/san-rafael-wrongful-termination/,"Bryan McCormack, a dedicated San Rafael employment attorney, vigorously tackles wrongful termination cases against a wide range of employers.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,bmcclaw.com,18,31,1,1021,214,13743,,
unlawful termination lawyer near me,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,2,San Rafael Wrongful Termination Lawyer | Jeannette A. Vaccaro,https://jvlaw.com/citystate/san-rafael-wrongful-termination-lawyer/,Practice Areas · Wrongful Termination · Unlawful Discrimination · Breach of. Employment Contract · Gender Discrimination · Disability Discrimination · Medical Leave ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,jvlaw.com,17,33,1,2488,198,2613,,
san rafael employment discrimination attorney,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,1,San Rafael Employment Lawyers | Jeannette A. Vaccaro,https://jvlaw.com/citystate/san-rafael-employment-lawyers/,"Navigate workplace discrimination with the expert guidance of Jeannette A. Vaccaro, a leading San Rafael employment lawyer. Discover your rights, understand ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,jvlaw.com,17,33,1,2488,198,2613,,
san rafael employment discrimination attorney,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,2,Employment Attorney San Rafael | Jeannette A. Vaccaro,https://jvlaw.com/citystate/employment-attorney-san-rafael/,"You do not have to suffer sexual harassment, discrimination, wrongful termination, unfair payment practices, unsafe work conditions, or any other mistreatment.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,jvlaw.com,17,33,1,2488,198,2613,,
san rafael employment discrimination attorney,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,3,San Rafael Employment Lawyer | McCormack Law Firm,https://bmcclaw.com/your-rights/employment-lawyer/san-rafael-employment-lawyer/,"If you have experienced discrimination, wrongful termination, or any other labor violation at work, reach out to the experienced San Rafael employment lawyers ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,bmcclaw.com,18,31,1,1021,214,13743,,
pregnancy discrimination lawyers near me,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,1,San Rafael Discrimination Lawyers | McCormack Law Firm,https://bmcclaw.com/your-rights/employment-lawyer/san-rafael-employment-lawyer/san-rafael-discrimination/,Discrimination at work should never be tolerated in San Rafael or anywhere. Call the discrimination attorneys at McCormack Law Firm.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,bmcclaw.com,18,31,1,1021,214,13743,,
pregnancy discrimination lawyers near me,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,3,Employment Attorney San Rafael | Jeannette A. Vaccaro,https://jvlaw.com/citystate/employment-attorney-san-rafael/,"More specifically, you may hire a San Rafael employment attorney if you experience: Age-, gender-, race-, pregnancy-, disability-, or religion-related ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,jvlaw.com,17,33,1,2488,198,2613,,
wrongful termination attorney in san rafael,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,1,San Rafael Wrongful Termination Lawyer | Jeannette A. Vaccaro,https://jvlaw.com/citystate/san-rafael-wrongful-termination-lawyer/,"An Experienced San Rafael Wrongful Termination Lawyer Is on Your Side. If you've been wrongfully terminated, Jeannette Vaccaro at The Law Offices of Jeannette A ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,jvlaw.com,17,33,1,2488,198,2613,,
wrongful termination attorney in san rafael,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,2,San Rafael Wrongful Termination Attorney | McCormack Law Firm,https://bmcclaw.com/your-rights/employment-lawyer/san-rafael-employment-lawyer/san-rafael-wrongful-termination/,"Bryan McCormack, a dedicated San Rafael employment attorney, vigorously tackles wrongful termination cases against a wide range of employers.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,bmcclaw.com,18,31,1,1021,214,13743,,
wrongful termination attorney san rafael,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,1,San Rafael Wrongful Termination Lawyer | Jeannette A. Vaccaro,https://jvlaw.com/citystate/san-rafael-wrongful-termination-lawyer/,"An Experienced San Rafael Wrongful Termination Lawyer Is on Your Side. If you've been wrongfully terminated, Jeannette Vaccaro at The Law Offices of Jeannette A ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,jvlaw.com,17,33,1,2488,198,2613,,
wrongful termination attorney san rafael,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,2,San Rafael Wrongful Termination Attorney | McCormack Law Firm,https://bmcclaw.com/your-rights/employment-lawyer/san-rafael-employment-lawyer/san-rafael-wrongful-termination/,"Bryan McCormack, a dedicated San Rafael employment attorney, vigorously tackles wrongful termination cases against a wide range of employers.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,bmcclaw.com,18,31,1,1021,214,13743,,
workplace harassment lawyers near me,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,1,San Rafael Employment Lawyers | Jeannette A. Vaccaro,https://jvlaw.com/citystate/san-rafael-employment-lawyers/,Discrimination based on sexual orientation can involve harassment or exclusion from company activities. California's Legal Protection Against Discrimination.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,jvlaw.com,17,33,1,2488,198,2613,,
workplace harassment lawyers near me,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,2,San Rafael Employment Lawyer | McCormack Law Firm,https://bmcclaw.com/your-rights/employment-lawyer/san-rafael-employment-lawyer/,"We help San Rafael workers with employment issues, including wrongful termination, sexual harassment, overtime, unpaid wages, disability discrimination, and ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,bmcclaw.com,18,31,1,1021,214,13743,,
workplace harassment lawyers near me,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,3,Employment Attorney San Rafael | Jeannette A. Vaccaro,https://jvlaw.com/citystate/employment-attorney-san-rafael/,"You do not have to suffer sexual harassment, discrimination, wrongful termination, unfair payment practices, unsafe work conditions, or any other mistreatment.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,jvlaw.com,17,33,1,2488,198,2613,,
work related injury lawyers near me,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,1,Kuvara Law Firm: San Rafael Personal Injury Lawyer,https://kuvaralawfirm.com/,"Looking for a trusted personal injury lawyer in San Rafael, CA? Contact Kuvara Law Firm for a free consultation. No upfront fees. 1-800-4-INJURY.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,kuvaralawfirm.com,28,37,1,9394,522,56496,,
work related injury lawyers near me,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,3,Wyman & Hegwer: San Rafael Workers' Compensation Attorney,https://bayareaworkerscomp.com/,"If you live in San Rafael and have been injured on the job, Daniel Hegwer will fight for the workers' compensation benefits you deserve.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,bayareaworkerscomp.com,21,33,1,1185,211,4162,,
workplace harassment attorney near me,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,1,San Rafael Employment Lawyers | Jeannette A. Vaccaro,https://jvlaw.com/citystate/san-rafael-employment-lawyers/,Discrimination based on sexual orientation can involve harassment or exclusion from company activities. California's Legal Protection Against Discrimination.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,jvlaw.com,17,33,1,2488,198,2613,,
workplace harassment attorney near me,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,2,Employment Attorney San Rafael | Jeannette A. Vaccaro,https://jvlaw.com/citystate/employment-attorney-san-rafael/,"You do not have to suffer sexual harassment, discrimination, wrongful termination, unfair payment practices, unsafe work conditions, or any other mistreatment.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,jvlaw.com,17,33,1,2488,198,2613,,
workplace harassment attorney near me,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,3,San Rafael Employment Lawyer | McCormack Law Firm,https://bmcclaw.com/your-rights/employment-lawyer/san-rafael-employment-lawyer/,"We help San Rafael workers with employment issues, including wrongful termination, sexual harassment, overtime, unpaid wages, disability discrimination, and ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,bmcclaw.com,18,31,1,1021,214,13743,,
wrongful termination attorneys in my area,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,1,San Rafael Wrongful Termination Attorney | McCormack Law Firm,https://bmcclaw.com/your-rights/employment-lawyer/san-rafael-employment-lawyer/san-rafael-wrongful-termination/,"Bryan McCormack, a dedicated San Rafael employment attorney, vigorously tackles wrongful termination cases against a wide range of employers.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,bmcclaw.com,18,31,1,1021,214,13743,,
wrongful termination attorneys in my area,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,2,San Rafael Wrongful Termination Lawyer | Jeannette A. Vaccaro,https://jvlaw.com/citystate/san-rafael-wrongful-termination-lawyer/,"If you believe you have been unjustly terminated, you want a San Rafael wrongful termination lawyer to investigate your case and pursue legal remedies to ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,jvlaw.com,17,33,1,2488,198,2613,,
attorney criminal defense near me,San Rafael,CriminalLaw-LongTail-- San Rafael.xlsx,1,San Rafael Criminal Defense Attorney - Free Consult,https://summitdefense.com/san-rafael-criminal-defense-attorney/,"For a free consultation, contact Summit Defense now at (415) 524-7717. Summit Defense is a Criminal Defense law firm based in San Rafael, California.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,summitdefense.com,33,38,1,15241,956,230570,,
wrongful termination lawyers near me,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,1,San Rafael Wrongful Termination Attorney | McCormack Law Firm,https://bmcclaw.com/your-rights/employment-lawyer/san-rafael-employment-lawyer/san-rafael-wrongful-termination/,"Bryan McCormack, a dedicated San Rafael employment attorney, vigorously tackles wrongful termination cases against a wide range of employers.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,bmcclaw.com,18,31,1,1021,214,13743,,
wrongful termination lawyers near me,San Rafael,LaborAndEmployement-LongTail -- San Rafael.xlsx,2,San Rafael Wrongful Termination Lawyer | Jeannette A. Vaccaro,https://jvlaw.com/citystate/san-rafael-wrongful-termination-lawyer/,San Rafael Wrongful Termination Lawyer ... Jeannette worked with me for almost three years to resolve my wrongful termination/gender discrimination case.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,jvlaw.com,17,33,1,2488,198,2613,,
criminal case attorney near me,San Rafael,CriminalLaw-LongTail-- San Rafael.xlsx,1,Law Office of Will Morehead: Marin County Criminal Lawyer | San ...,https://www.criminal-law-specialist.com/,Free Consultation - Call (415) 730-2558 - Law Office of Will Morehead aggressively represents the accused against charges in Criminal & DUI cases.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,criminal-law-specialist.com,9,28,11,2597,81,3064,,
criminal case attorney near me,San Rafael,CriminalLaw-LongTail-- San Rafael.xlsx,2,San Rafael Criminal Defense Attorney - Free Consult,https://summitdefense.com/san-rafael-criminal-defense-attorney/,"For a free consultation, contact Summit Defense now at (415) 524-7717. Summit Defense is a Criminal Defense law firm based in San Rafael, ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,summitdefense.com,33,38,1,15241,956,230570,,
best criminal defense attorney san rafael,San Rafael,CriminalLaw-LongTail-- San Rafael.xlsx,3,San Rafael Criminal Defense Attorney - Free Consult,https://summitdefense.com/san-rafael-criminal-defense-attorney/,"For a free consultation, contact Summit Defense now at (415) 524-7717. Summit Defense is a Criminal Defense law firm based in San Rafael, ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,summitdefense.com,33,38,1,15241,956,230570,,
criminal attorney at law near me,San Rafael,CriminalLaw-LongTail-- San Rafael.xlsx,1,San Rafael Criminal Defense Attorney - Free Consult,https://summitdefense.com/san-rafael-criminal-defense-attorney/,"For a free consultation, contact Summit Defense now at (415) 524-7717. Summit Defense is a Criminal Defense law firm based in San Rafael, California.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,summitdefense.com,33,38,1,15241,956,230570,,
criminal defence attorney near me,San Rafael,CriminalLaw-LongTail-- San Rafael.xlsx,1,San Rafael Criminal Defense Attorney - Free Consult,https://summitdefense.com/san-rafael-criminal-defense-attorney/,"For a free consultation, contact Summit Defense now at (415) 524-7717. Summit Defense is a Criminal Defense law firm based in San Rafael, California.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,summitdefense.com,33,38,1,15241,956,230570,,
